"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[22:22:44.400]',-,-,-,-,-0.107,1.294,-,0.000"
"'[22:22:44.408]',-,-,-,-,-0.123,1.325,-,0.000"
"'[22:22:44.416]',-,-,-,-,-0.140,1.367,-,0.000"
"'[22:22:44.424]',-,-,-,-,-0.156,1.428,-,0.000"
"'[22:22:44.432]',-,-,-,-,-0.171,1.514,-,0.000"
"'[22:22:44.440]',-,-,-,-,-0.186,1.624,-,0.000"
"'[22:22:44.448]',-,-,-,-,-0.200,1.743,-,0.000"
"'[22:22:44.456]',-,-,-,-,-0.213,1.859,-,0.000"
"'[22:22:44.464]',-,-,-,-,-0.225,1.968,-,0.000"
"'[22:22:44.472]',-,-,-,-,-0.237,2.061,-,0.000"
"'[22:22:44.480]',-,-,-,-,-0.248,2.133,-,0.000"
"'[22:22:44.488]',-,-,-,-,-0.260,2.186,-,0.000"
"'[22:22:44.496]',-,-,-,-,-0.271,2.225,-,0.000"
"'[22:22:44.504]',-,-,-,-,-0.282,2.249,-,0.000"
"'[22:22:44.512]',-,-,-,-,-0.293,2.268,-,0.000"
"'[22:22:44.520]',-,-,-,-,-0.305,2.292,-,0.000"
"'[22:22:44.528]',-,-,-,-,-0.316,2.319,-,0.000"
"'[22:22:44.536]',-,-,-,-,-0.327,2.346,-,0.000"
"'[22:22:44.544]',-,-,-,-,-0.339,2.371,-,0.000"
"'[22:22:44.552]',-,-,-,-,-0.348,2.394,-,0.000"
"'[22:22:44.560]',-,-,-,-,-0.357,2.414,-,0.000"
"'[22:22:44.568]',-,-,-,-,-0.366,2.435,-,0.000"
"'[22:22:44.576]',-,-,-,-,-0.373,2.455,-,0.000"
"'[22:22:44.584]',-,-,-,-,-0.381,2.474,-,0.000"
"'[22:22:44.592]',-,-,-,-,-0.390,2.489,-,0.000"
"'[22:22:44.600]',-,-,-,-,-0.398,2.496,-,0.000"
"'[22:22:44.608]',-,-,-,-,-0.406,2.497,-,0.000"
"'[22:22:44.616]',-,-,-,-,-0.412,2.495,-,0.000"
"'[22:22:44.624]',-,-,-,-,-0.419,2.497,-,0.000"
"'[22:22:44.632]',-,-,-,-,-0.425,2.500,-,0.000"
"'[22:22:44.640]',-,-,-,-,-0.430,2.503,-,0.000"
"'[22:22:44.648]',-,-,-,-,-0.436,2.510,-,0.000"
"'[22:22:44.656]',-,-,-,-,-0.442,2.521,-,0.000"
"'[22:22:44.664]',-,-,-,-,-0.448,2.536,-,0.000"
"'[22:22:44.672]',-,-,-,-,-0.453,2.552,-,0.000"
"'[22:22:44.680]',-,-,-,-,-0.458,2.571,-,0.000"
"'[22:22:44.688]',-,-,-,-,-0.464,2.589,-,0.000"
"'[22:22:44.696]',-,-,-,-,-0.469,2.608,-,0.000"
"'[22:22:44.704]',-,-,-,-,-0.473,2.623,-,0.000"
"'[22:22:44.712]',-,-,-,-,-0.477,2.634,-,0.000"
"'[22:22:44.720]',-,-,-,-,-0.480,2.652,-,0.000"
"'[22:22:44.728]',-,-,-,-,-0.482,2.671,-,0.000"
"'[22:22:44.736]',-,-,-,-,-0.485,2.684,-,0.000"
"'[22:22:44.744]',-,-,-,-,-0.487,2.696,-,0.000"
"'[22:22:44.752]',-,-,-,-,-0.489,2.707,-,0.000"
"'[22:22:44.760]',-,-,-,-,-0.492,2.717,-,0.000"
"'[22:22:44.768]',-,-,-,-,-0.494,2.726,-,0.000"
"'[22:22:44.776]',-,-,-,-,-0.497,2.736,-,0.000"
"'[22:22:44.784]',-,-,-,-,-0.499,2.744,-,0.000"
"'[22:22:44.792]',-,-,-,-,-0.501,2.745,-,0.000"
"'[22:22:44.800]',-,-,-,-,-0.503,2.746,-,0.000"
"'[22:22:44.808]',-,-,-,-,-0.507,2.744,-,0.000"
"'[22:22:44.816]',-,-,-,-,-0.510,2.738,-,0.000"
"'[22:22:44.824]',-,-,-,-,-0.515,2.732,-,0.000"
"'[22:22:44.832]',-,-,-,-,-0.518,2.727,-,0.000"
"'[22:22:44.840]',-,-,-,-,-0.525,2.722,-,0.000"
"'[22:22:44.848]',-,-,-,-,-0.531,2.716,-,0.000"
"'[22:22:44.856]',-,-,-,-,-0.538,2.707,-,0.000"
"'[22:22:44.864]',-,-,-,-,-0.545,2.700,-,0.000"
"'[22:22:44.872]',-,-,-,-,-0.552,2.694,-,0.000"
"'[22:22:44.880]',-,-,-,-,-0.558,2.682,-,0.000"
"'[22:22:44.888]',-,-,-,-,-0.563,2.659,-,0.000"
"'[22:22:44.896]',-,-,-,-,-0.568,2.624,-,0.000"
"'[22:22:44.904]',-,-,-,-,-0.573,2.582,-,0.000"
"'[22:22:44.912]',-,-,-,-,-0.579,2.538,-,0.000"
"'[22:22:44.920]',-,-,-,-,-0.585,2.497,-,0.000"
"'[22:22:44.928]',-,-,-,-,-0.590,2.488,-,0.000"
"'[22:22:44.936]',-,-,-,-,-0.594,2.543,-,0.000"
"'[22:22:44.944]',-,-,-,-,-0.598,2.685,-,0.000"
"'[22:22:44.952]',-,-,-,-,-0.601,2.914,-,0.000"
"'[22:22:44.960]',-,-,-,-,-0.604,3.198,-,0.000"
"'[22:22:44.968]',-,-,-,-,-0.606,3.479,-,0.000"
"'[22:22:44.976]',-,-,-,-,-0.609,3.676,-,0.000"
"'[22:22:44.984]',-,-,-,-,-0.611,3.718,-,0.000"
"'[22:22:44.992]',-,-,-,-,-0.613,3.565,-,0.000"
"'[22:22:45.000]',-,-,-,-,-0.615,3.215,-,0.000"
"'[22:22:45.008]',-,-,-,-,-0.616,2.792,-,0.000"
"'[22:22:45.016]',-,-,-,-,-0.617,2.313,-,0.000"
"'[22:22:45.024]',-,-,-,-,-0.618,1.726,-,0.000"
"'[22:22:45.032]',-,-,-,-,-0.618,1.115,-,0.000"
"'[22:22:45.040]',-,-,-,-,-0.618,0.610,-,0.000"
"'[22:22:45.048]',-,-,-,-,-0.617,0.305,-,0.000"
"'[22:22:45.056]',-,-,-,-,-0.616,0.152,-,0.000"
"'[22:22:45.064]',-,-,-,-,-0.615,0.076,-,0.000"
"'[22:22:45.072]',-,-,-,-,-0.613,0.038,-,0.000"
"'[22:22:45.080]',-,-,-,-,-0.612,0.019,-,0.000"
"'[22:22:45.088]',-,-,-,-,-0.610,0.009,-,0.000"
"'[22:22:45.096]',-,-,-,-,-0.608,0.004,-,0.000"
"'[22:22:45.104]',-,-,-,-,-0.606,0.002,-,0.000"
"'[22:22:45.112]',-,-,-,-,-0.603,0.001,-,0.000"
"'[22:22:45.120]',-,-,-,-,-0.600,0.000,-,0.000"
"'[22:22:45.128]',-,-,-,-,-0.596,0.000,-,0.000"
"'[22:22:45.136]',-,-,-,-,-0.591,0.000,-,0.000"
"'[22:22:45.144]',-,-,-,-,-0.587,0.000,-,0.000"
"'[22:22:45.152]',-,-,-,-,-0.582,0.000,-,0.000"
"'[22:22:45.160]',-,-,-,-,-0.576,0.000,-,0.000"
"'[22:22:45.168]',-,-,-,-,-0.569,0.000,-,0.000"
"'[22:22:45.176]',-,-,-,-,-0.561,0.000,-,0.000"
"'[22:22:45.184]',-,-,-,-,-0.554,0.000,-,0.000"
"'[22:22:45.192]',-,-,-,-,-0.546,0.000,-,0.000"
"'[22:22:45.200]',-,-,-,-,-0.536,0.000,-,0.000"
"'[22:22:45.208]',-,-,-,-,-0.526,0.000,-,0.000"
"'[22:22:45.216]',-,-,-,-,-0.515,0.000,-,0.000"
"'[22:22:45.224]',-,-,-,-,-0.502,0.000,-,0.000"
"'[22:22:45.232]',-,-,-,-,-0.488,0.000,-,0.000"
"'[22:22:45.240]',-,-,-,-,-0.471,0.000,-,0.000"
"'[22:22:45.248]',-,-,-,-,-0.454,0.000,-,0.000"
"'[22:22:45.256]',-,-,-,-,-0.436,0.000,-,0.000"
"'[22:22:45.264]',-,-,-,-,-0.419,0.000,-,0.000"
"'[22:22:45.272]',-,-,-,-,-0.401,0.000,-,0.000"
"'[22:22:45.280]',-,-,-,-,-0.382,0.000,-,0.000"
"'[22:22:45.288]',-,-,-,-,-0.357,0.000,-,0.000"
"'[22:22:45.296]',-,-,-,-,-0.330,0.000,-,0.000"
"'[22:22:45.304]',-,-,-,-,-0.297,0.000,-,0.000"
"'[22:22:45.312]',-,-,-,-,-0.264,0.000,-,0.000"
"'[22:22:45.320]',-,-,-,-,-0.223,0.000,-,0.000"
"'[22:22:45.328]',-,-,-,-,-0.183,0.000,-,0.000"
"'[22:22:45.336]',-,-,-,-,-0.138,0.000,-,0.000"
"'[22:22:45.344]',-,-,-,-,-0.092,0.000,-,0.000"
"'[22:22:45.352]',-,-,-,-,-0.049,0.000,-,0.000"
"'[22:22:45.360]',-,-,-,-,-0.006,0.000,-,0.000"
"'[22:22:45.368]',-,-,-,-,0.035,0.000,-,0.000"
"'[22:22:45.376]',-,-,-,-,0.076,0.000,-,0.000"
"'[22:22:45.384]',-,-,-,-,0.121,0.000,-,0.000"
"'[22:22:45.392]',-,-,-,-,0.167,0.000,-,0.000"
"'[22:22:45.400]',-,-,-,-,0.215,0.000,-,0.000"
"'[22:22:45.408]',-,-,-,-,0.264,0.000,-,0.000"
"'[22:22:45.416]',-,-,-,-,0.308,0.000,-,0.000"
"'[22:22:45.424]',-,-,-,-,0.351,0.000,-,0.000"
"'[22:22:45.432]',-,-,-,-,0.391,0.000,-,0.000"
"'[22:22:45.440]',-,-,-,-,0.430,0.000,-,0.000"
"'[22:22:45.448]',-,-,-,-,0.466,0.000,-,0.000"
"'[22:22:45.456]',-,-,-,-,0.503,0.000,-,0.000"
"'[22:22:45.464]',-,-,-,-,0.537,0.000,-,0.000"
"'[22:22:45.472]',-,-,-,-,0.572,0.000,-,0.000"
"'[22:22:45.480]',-,-,-,-,0.601,0.000,-,0.000"
"'[22:22:45.488]',-,-,-,-,0.631,0.000,-,0.000"
"'[22:22:45.496]',-,-,-,-,0.655,0.000,-,0.000"
"'[22:22:45.504]',-,-,-,-,0.679,0.000,-,0.000"
"'[22:22:45.512]',-,-,-,-,0.698,0.000,-,0.000"
"'[22:22:45.520]',-,-,-,-,0.718,0.000,-,0.000"
"'[22:22:45.528]',-,-,-,-,0.732,0.502,-,0.000"
"'[22:22:45.536]',-,-,-,-,0.747,1.258,-,0.000"
"'[22:22:45.544]',-,-,-,-,0.758,1.642,-,0.000"
"'[22:22:45.552]',-,-,-,-,0.768,1.844,-,0.000"
"'[22:22:45.560]',-,-,-,-,0.776,1.957,-,0.000"
"'[22:22:45.568]',-,-,-,-,0.783,2.026,-,0.000"
"'[22:22:45.576]',-,-,-,-,0.789,2.076,-,0.000"
"'[22:22:45.584]',-,-,-,-,0.794,2.115,-,0.000"
"'[22:22:45.592]',-,-,-,-,0.798,2.148,-,0.000"
"'[22:22:45.600]',-,-,-,-,0.801,2.173,-,0.000"
"'[22:22:45.608]',-,-,-,-,0.805,2.194,-,0.000"
"'[22:22:45.616]',-,-,-,-,0.809,2.211,-,0.000"
"'[22:22:45.624]',-,-,-,-,0.813,2.226,-,0.000"
"'[22:22:45.632]',-,-,-,-,0.818,2.239,-,0.000"
"'[22:22:45.640]',-,-,-,-,0.823,2.248,-,0.000"
"'[22:22:45.648]',-,-,-,-,0.829,2.255,-,0.000"
"'[22:22:45.656]',-,-,-,-,0.835,2.261,-,0.000"
"'[22:22:45.664]',-,-,-,-,0.842,2.265,-,0.000"
"'[22:22:45.672]',-,-,-,-,0.849,2.268,-,0.000"
"'[22:22:45.680]',-,-,-,-,0.856,2.270,-,0.000"
"'[22:22:45.688]',-,-,-,-,0.862,2.272,-,0.000"
"'[22:22:45.696]',-,-,-,-,0.870,2.274,-,0.000"
"'[22:22:45.704]',-,-,-,-,0.880,2.276,-,0.000"
"'[22:22:45.712]',-,-,-,-,0.889,2.278,-,0.000"
"'[22:22:45.720]',-,-,-,-,0.901,2.280,-,0.000"
"'[22:22:45.728]',-,-,-,-,0.913,2.280,-,0.000"
"'[22:22:45.736]',-,-,-,-,0.925,2.279,-,0.000"
"'[22:22:45.744]',-,-,-,-,0.936,2.278,-,0.000"
"'[22:22:45.752]',-,-,-,-,0.947,2.277,-,0.000"
"'[22:22:45.760]',-,-,-,-,0.957,2.276,-,0.000"
"'[22:22:45.768]',-,-,-,-,0.969,2.275,-,0.000"
"'[22:22:45.776]',-,-,-,-,0.982,2.275,-,0.000"
"'[22:22:45.784]',-,-,-,-,0.995,2.276,-,0.000"
"'[22:22:45.792]',-,-,-,-,1.010,2.277,-,0.000"
"'[22:22:45.800]',-,-,-,-,1.024,2.279,-,0.000"
"'[22:22:45.808]',-,-,-,-,1.039,2.283,-,0.000"
"'[22:22:45.816]',-,-,-,-,1.053,2.286,-,0.000"
"'[22:22:45.824]',-,-,-,-,1.068,2.291,-,0.000"
"'[22:22:45.832]',-,-,-,-,1.081,2.296,-,0.000"
"'[22:22:45.840]',-,-,-,-,1.094,2.302,-,0.000"
"'[22:22:45.848]',-,-,-,-,1.105,2.308,-,0.000"
"'[22:22:45.856]',-,-,-,-,1.116,2.314,-,0.000"
"'[22:22:45.864]',-,-,-,-,1.127,2.319,-,0.000"
"'[22:22:45.872]',-,-,-,-,1.138,2.325,-,0.000"
"'[22:22:45.880]',-,-,-,-,1.149,2.329,-,0.000"
"'[22:22:45.888]',-,-,-,-,1.160,2.333,-,0.000"
"'[22:22:45.896]',-,-,-,-,1.169,2.337,-,0.000"
"'[22:22:45.904]',-,-,-,-,1.179,2.341,-,0.000"
"'[22:22:45.912]',-,-,-,-,1.187,2.344,-,0.000"
"'[22:22:45.920]',-,-,-,-,1.196,2.347,-,0.000"
"'[22:22:45.928]',-,-,-,-,1.204,2.350,-,0.000"
"'[22:22:45.936]',-,-,-,-,1.211,2.353,-,0.000"
"'[22:22:45.944]',-,-,-,-,1.217,2.356,-,0.000"
"'[22:22:45.952]',-,-,-,-,1.224,2.358,-,0.000"
"'[22:22:45.960]',-,-,-,-,1.229,2.359,-,0.000"
"'[22:22:45.968]',-,-,-,-,1.236,2.360,-,0.000"
"'[22:22:45.976]',-,-,-,-,1.240,2.360,-,0.000"
"'[22:22:45.984]',-,-,-,-,1.245,2.360,-,0.000"
"'[22:22:45.992]',-,-,-,-,1.248,2.359,-,0.000"
"'[22:22:46.000]',-,-,-,-,1.251,2.359,-,0.000"
"'[22:22:46.008]',-,-,-,-,1.254,2.359,-,0.000"
"'[22:22:46.016]',-,-,-,-,1.257,2.358,-,0.000"
"'[22:22:46.024]',-,-,-,-,1.260,2.358,-,0.000"
"'[22:22:46.032]',-,-,-,-,1.263,2.358,-,0.000"
"'[22:22:46.040]',-,-,-,-,1.267,2.358,-,0.000"
"'[22:22:46.048]',-,-,-,-,1.272,2.358,-,0.000"
"'[22:22:46.056]',-,-,-,-,1.275,2.358,-,0.000"
"'[22:22:46.064]',-,-,-,-,1.280,2.358,-,0.000"
"'[22:22:46.072]',-,-,-,-,1.284,2.358,-,0.000"
"'[22:22:46.080]',-,-,-,-,1.290,2.358,-,0.000"
"'[22:22:46.088]',-,-,-,-,1.297,2.358,-,0.000"
"'[22:22:46.096]',-,-,-,-,1.305,2.359,-,0.000"
"'[22:22:46.104]',-,-,-,-,1.315,2.360,-,0.000"
"'[22:22:46.112]',-,-,-,-,1.326,2.362,-,0.000"
"'[22:22:46.120]',-,-,-,-,1.339,2.367,-,0.000"
"'[22:22:46.128]',-,-,-,-,1.354,2.375,-,0.000"
"'[22:22:46.136]',-,-,-,-,1.370,2.387,-,0.000"
"'[22:22:46.144]',-,-,-,-,1.387,2.403,-,0.000"
"'[22:22:46.152]',-,-,-,-,1.402,2.423,-,0.000"
"'[22:22:46.160]',-,-,-,-,1.418,2.447,-,0.000"
"'[22:22:46.168]',-,-,-,-,1.433,2.470,-,0.000"
"'[22:22:46.176]',-,-,-,-,1.448,2.493,-,0.000"
"'[22:22:46.184]',-,-,-,-,1.465,2.512,-,0.000"
"'[22:22:46.192]',-,-,-,-,1.483,2.529,-,0.000"
"'[22:22:46.200]',-,-,-,-,1.503,2.540,-,0.000"
"'[22:22:46.208]',-,-,-,-,1.522,2.546,-,0.000"
"'[22:22:46.216]',-,-,-,-,1.540,2.549,-,0.000"
"'[22:22:46.224]',-,-,-,-,1.557,2.549,-,0.000"
"'[22:22:46.232]',-,-,-,-,1.571,2.546,-,0.000"
"'[22:22:46.240]',-,-,-,-,1.586,2.542,-,0.000"
"'[22:22:46.248]',-,-,-,-,1.600,2.535,-,0.000"
"'[22:22:46.256]',-,-,-,-,1.613,2.527,-,0.000"
"'[22:22:46.264]',-,-,-,-,1.625,2.519,-,0.000"
"'[22:22:46.272]',-,-,-,-,1.637,2.512,-,0.000"
"'[22:22:46.280]',-,-,-,-,1.645,2.506,-,0.000"
"'[22:22:46.288]',-,-,-,-,1.653,2.501,-,0.000"
"'[22:22:46.296]',-,-,-,-,1.657,2.497,-,0.000"
"'[22:22:46.304]',-,-,-,-,1.661,2.491,-,0.000"
"'[22:22:46.312]',-,-,-,-,1.661,2.485,-,0.000"
"'[22:22:46.320]',-,-,-,-,1.661,2.478,-,0.000"
"'[22:22:46.328]',-,-,-,-,1.656,2.471,-,0.000"
"'[22:22:46.336]',-,-,-,-,1.652,2.465,-,0.000"
"'[22:22:46.344]',-,-,-,-,1.643,2.460,-,0.000"
"'[22:22:46.352]',-,-,-,-,1.634,2.456,-,0.000"
"'[22:22:46.360]',-,-,-,-,1.621,2.453,-,0.000"
"'[22:22:46.368]',-,-,-,-,1.607,2.451,-,0.000"
"'[22:22:46.376]',-,-,-,-,1.591,2.450,-,0.000"
"'[22:22:46.384]',-,-,-,-,1.576,2.450,-,0.000"
"'[22:22:46.392]',-,-,-,-,1.559,2.452,-,0.000"
"'[22:22:46.400]',-,-,-,-,1.542,2.454,-,0.000"
"'[22:22:46.408]',-,-,-,-,1.518,2.455,-,0.000"
"'[22:22:46.416]',-,-,-,-,1.495,2.456,-,0.000"
"'[22:22:46.424]',-,-,-,-,1.467,2.457,-,0.000"
"'[22:22:46.432]',-,-,-,-,1.438,2.458,-,0.000"
"'[22:22:46.440]',-,-,-,-,1.404,2.460,-,0.000"
"'[22:22:46.448]',-,-,-,-,1.371,2.461,-,0.000"
"'[22:22:46.456]',-,-,-,-,1.334,2.460,-,0.000"
"'[22:22:46.464]',-,-,-,-,1.297,2.460,-,0.000"
"'[22:22:46.472]',-,-,-,-,1.262,2.460,-,0.000"
"'[22:22:46.480]',-,-,-,-,1.227,2.459,-,0.000"
"'[22:22:46.488]',-,-,-,-,1.193,2.458,-,0.000"
"'[22:22:46.496]',-,-,-,-,1.159,2.457,-,0.000"
"'[22:22:46.504]',-,-,-,-,1.120,2.457,-,0.000"
"'[22:22:46.512]',-,-,-,-,1.083,2.456,-,0.000"
"'[22:22:46.520]',-,-,-,-,1.041,2.456,-,0.000"
"'[22:22:46.528]',-,-,-,-,1.000,2.456,-,0.000"
"'[22:22:46.536]',-,-,-,-,0.962,2.456,-,0.000"
"'[22:22:46.544]',-,-,-,-,0.923,2.456,-,0.000"
"'[22:22:46.552]',-,-,-,-,0.887,2.456,-,0.000"
"'[22:22:46.560]',-,-,-,-,0.851,2.456,-,0.000"
"'[22:22:46.568]',-,-,-,-,0.813,2.456,-,0.000"
"'[22:22:46.576]',-,-,-,-,0.774,2.456,-,0.000"
"'[22:22:46.584]',-,-,-,-,0.734,2.455,-,0.000"
"'[22:22:46.592]',-,-,-,-,0.695,2.453,-,0.000"
"'[22:22:46.600]',-,-,-,-,0.655,2.452,-,0.000"
"'[22:22:46.608]',-,-,-,-,0.615,2.451,-,0.000"
"'[22:22:46.616]',-,-,-,-,0.576,2.451,-,0.000"
"'[22:22:46.624]',-,-,-,-,0.536,2.451,-,0.000"
"'[22:22:46.632]',-,-,-,-,0.502,2.454,-,0.000"
"'[22:22:46.640]',-,-,-,-,0.467,2.459,-,0.000"
"'[22:22:46.648]',-,-,-,-,0.436,2.469,-,0.000"
"'[22:22:46.656]',-,-,-,-,0.405,2.483,-,0.000"
"'[22:22:46.664]',-,-,-,-,0.373,2.500,-,0.000"
"'[22:22:46.672]',-,-,-,-,0.342,2.519,-,0.000"
"'[22:22:46.680]',-,-,-,-,0.310,2.540,-,0.000"
"'[22:22:46.688]',-,-,-,-,0.279,2.559,-,0.000"
"'[22:22:46.696]',-,-,-,-,0.251,2.576,-,0.000"
"'[22:22:46.704]',-,-,-,-,0.224,2.588,-,0.000"
"'[22:22:46.712]',-,-,-,-,0.199,2.596,-,0.000"
"'[22:22:46.720]',-,-,-,-,0.175,2.602,-,0.000"
"'[22:22:46.728]',-,-,-,-,0.151,2.605,-,0.000"
"'[22:22:46.736]',-,-,-,-,0.127,2.605,-,0.000"
"'[22:22:46.744]',-,-,-,-,0.102,2.604,-,0.000"
"'[22:22:46.752]',-,-,-,-,0.078,2.601,-,0.000"
"'[22:22:46.760]',-,-,-,-,0.053,2.597,-,0.000"
"'[22:22:46.768]',-,-,-,-,0.029,2.590,-,0.000"
"'[22:22:46.776]',-,-,-,-,0.005,2.584,-,0.000"
"'[22:22:46.784]',-,-,-,-,-0.018,2.576,-,0.000"
"'[22:22:46.792]',-,-,-,-,-0.039,2.568,-,0.000"
"'[22:22:46.800]',-,-,-,-,-0.060,2.561,-,0.000"
"'[22:22:46.808]',-,-,-,-,-0.080,2.555,-,0.000"
"'[22:22:46.816]',-,-,-,-,-0.099,2.549,-,0.000"
"'[22:22:46.824]',-,-,-,-,-0.120,2.543,-,0.000"
"'[22:22:46.832]',-,-,-,-,-0.141,2.538,-,0.000"
"'[22:22:46.840]',-,-,-,-,-0.162,2.531,-,0.000"
"'[22:22:46.848]',-,-,-,-,-0.183,2.525,-,0.000"
"'[22:22:46.856]',-,-,-,-,-0.202,2.518,-,0.000"
"'[22:22:46.864]',-,-,-,-,-0.220,2.512,-,0.000"
"'[22:22:46.872]',-,-,-,-,-0.238,2.506,-,0.000"
"'[22:22:46.880]',-,-,-,-,-0.255,2.501,-,0.000"
"'[22:22:46.888]',-,-,-,-,-0.273,2.499,-,0.000"
"'[22:22:46.896]',-,-,-,-,-0.290,2.497,-,0.000"
"'[22:22:46.904]',-,-,-,-,-0.309,2.495,-,0.000"
"'[22:22:46.912]',-,-,-,-,-0.327,2.495,-,0.000"
"'[22:22:46.920]',-,-,-,-,-0.344,2.495,-,0.000"
"'[22:22:46.928]',-,-,-,-,-0.360,2.496,-,0.000"
"'[22:22:46.936]',-,-,-,-,-0.376,2.497,-,0.000"
"'[22:22:46.944]',-,-,-,-,-0.392,2.499,-,0.000"
"'[22:22:46.952]',-,-,-,-,-0.406,2.500,-,0.000"
"'[22:22:46.960]',-,-,-,-,-0.418,2.501,-,0.000"
"'[22:22:46.968]',-,-,-,-,-0.430,2.502,-,0.000"
"'[22:22:46.976]',-,-,-,-,-0.440,2.503,-,0.000"
"'[22:22:46.984]',-,-,-,-,-0.449,2.503,-,0.000"
"'[22:22:46.992]',-,-,-,-,-0.457,2.503,-,0.000"
"'[22:22:47.000]',-,-,-,-,-0.464,2.503,-,0.000"
"'[22:22:47.008]',-,-,-,-,-0.470,2.503,-,0.000"
"'[22:22:47.016]',-,-,-,-,-0.476,2.503,-,0.000"
"'[22:22:47.024]',-,-,-,-,-0.480,2.502,-,0.000"
"'[22:22:47.032]',-,-,-,-,-0.484,2.501,-,0.000"
"'[22:22:47.040]',-,-,-,-,-0.487,2.500,-,0.000"
"'[22:22:47.048]',-,-,-,-,-0.490,2.498,-,0.000"
"'[22:22:47.056]',-,-,-,-,-0.493,2.495,-,0.000"
"'[22:22:47.064]',0.129,-,0.765,0.480,-0.497,2.492,-,0.000"
"'[22:22:47.072]',0.135,-,0.760,0.475,-0.500,2.488,-,0.000"
"'[22:22:47.080]',0.125,-,0.765,0.470,-0.504,2.485,-,0.000"
"'[22:22:47.088]',0.120,-,0.770,0.475,-0.508,2.483,-,0.000"
"'[22:22:47.096]',0.115,-,0.775,0.475,-0.513,2.481,-,0.000"
"'[22:22:47.104]',0.129,-,0.765,0.470,-0.518,2.479,-,0.000"
"'[22:22:47.112]',0.125,-,0.775,0.475,-0.524,2.478,-,0.000"
"'[22:22:47.120]',0.129,-,0.770,0.470,-0.529,2.476,-,0.000"
"'[22:22:47.128]',0.125,-,0.765,0.475,-0.534,2.474,-,0.000"
"'[22:22:47.136]',0.145,-,0.760,0.470,-0.540,2.473,-,0.000"
"'[22:22:47.144]',0.149,-,0.760,0.460,-0.546,2.471,-,0.000"
"'[22:22:47.152]',0.140,-,0.760,0.460,-0.552,2.470,-,0.000"
"'[22:22:47.160]',0.145,-,0.760,0.460,-0.560,2.468,-,0.000"
"'[22:22:47.168]',0.140,-,0.760,0.460,-0.567,2.466,-,0.000"
"'[22:22:47.176]',0.145,-,0.765,0.455,-0.574,2.465,-,0.000"
"'[22:22:47.184]',0.149,-,0.755,0.465,-0.581,2.463,-,0.000"
"'[22:22:47.192]',0.160,-,0.750,0.485,-0.588,2.461,-,0.000"
"'[22:22:47.200]',0.160,-,0.745,0.515,-0.594,2.459,-,0.000"
"'[22:22:47.208]',0.169,-,0.740,0.530,-0.600,2.457,-,0.000"
"'[22:22:47.216]',0.175,-,0.740,0.535,-0.606,2.457,-,0.000"
"'[22:22:47.224]',0.169,-,0.745,0.530,-0.612,2.456,-,0.000"
"'[22:22:47.232]',0.169,-,0.740,0.510,-0.618,2.456,-,0.000"
"'[22:22:47.240]',0.160,-,0.755,0.510,-0.623,2.456,-,0.000"
"'[22:22:47.248]',0.135,-,0.765,0.470,-0.628,2.459,-,0.000"
"'[22:22:47.256]',0.104,-,0.780,0.435,-0.632,2.467,-,0.000"
"'[22:22:47.264]',0.064,-,0.805,0.425,-0.636,2.479,-,0.000"
"'[22:22:47.272]',0.044,-,0.820,0.430,-0.638,2.496,-,0.000"
"'[22:22:47.280]',0.040,-,0.825,0.435,-0.640,2.517,-,0.000"
"'[22:22:47.288]',0.035,-,0.830,0.435,-0.640,2.540,-,0.000"
"'[22:22:47.296]',0.015,-,0.835,0.435,-0.641,2.559,-,0.000"
"'[22:22:47.304]',0.015,-,0.840,0.450,-0.642,2.576,-,0.000"
"'[22:22:47.312]',0.035,-,0.825,0.450,-0.642,2.592,-,0.000"
"'[22:22:47.320]',0.010,-,0.840,0.465,-0.642,2.607,-,0.000"
"'[22:22:47.328]',-0.041,-,0.870,0.560,-0.642,2.617,-,0.000"
"'[22:22:47.336]',0.090,-,0.720,0.715,-0.641,2.624,-,0.000"
"'[22:22:47.344]',0.460,-,0.380,0.770,-0.640,2.626,-,0.000"
"'[22:22:47.352]',0.800,-,0.115,0.460,-0.639,2.624,-,0.000"
"'[22:22:47.360]',0.675,-,0.320,0.190,-0.637,2.620,-,0.000"
"'[22:22:47.368]',0.265,-,0.675,0.080,-0.636,2.614,-,0.000"
"'[22:22:47.376]',0.070,-,0.800,0.230,-0.634,2.609,-,0.000"
"'[22:22:47.384]',-0.010,-,0.855,0.375,-0.633,2.604,-,0.000"
"'[22:22:47.392]',-0.035,-,0.880,0.425,-0.631,2.599,-,0.000"
"'[22:22:47.400]',-0.035,-,0.890,0.440,-0.630,2.594,-,0.000"
"'[22:22:47.408]',-0.030,-,0.890,0.450,-0.628,2.588,-,0.000"
"'[22:22:47.416]',-0.021,-,0.885,0.440,-0.628,2.583,-,0.000"
"'[22:22:47.424]',-0.010,-,0.880,0.450,-0.626,2.576,-,0.000"
"'[22:22:47.432]',-0.000,-,0.880,0.460,-0.625,2.568,-,0.000"
"'[22:22:47.440]',0.010,-,0.870,0.460,-0.623,2.561,-,0.000"
"'[22:22:47.448]',0.020,-,0.865,0.460,-0.622,2.554,-,0.000"
"'[22:22:47.456]',0.024,-,0.870,0.470,-0.619,2.547,-,0.000"
"'[22:22:47.464]',-0.000,-,0.875,0.480,-0.618,2.541,-,0.000"
