'Time','II','PLETH','ABP'
'[19:09:22.848]',0.195,0.537,74.531
'[19:09:22.856]',0.203,0.529,74.219
'[19:09:22.864]',0.211,0.525,73.750
'[19:09:22.872]',0.219,0.522,73.281
'[19:09:22.880]',0.227,0.514,73.281
'[19:09:22.888]',0.227,0.510,72.969
'[19:09:22.896]',0.234,0.510,72.500
'[19:09:22.904]',0.250,0.502,71.719
'[19:09:22.912]',0.273,0.498,71.250
'[19:09:22.920]',0.289,0.494,70.781
'[19:09:22.928]',0.305,0.490,70.781
'[19:09:22.936]',0.336,0.482,70.469
'[19:09:22.944]',0.367,0.478,70.000
'[19:09:22.952]',0.391,0.475,70.469
'[19:09:22.960]',0.422,0.471,70.781
'[19:09:22.968]',0.438,0.467,72.500
'[19:09:22.976]',0.438,0.459,75.469
'[19:09:22.984]',0.445,0.455,80.000
'[19:09:22.992]',0.422,0.455,85.781
'[19:09:23.000]',0.398,0.451,92.969
'[19:09:23.008]',0.375,0.447,100.000
'[19:09:23.016]',0.336,0.443,107.500
'[19:09:23.024]',0.312,0.439,114.219
'[19:09:23.032]',0.273,0.435,120.000
'[19:09:23.040]',0.250,0.435,125.000
'[19:09:23.048]',0.242,0.431,128.750
'[19:09:23.056]',0.227,0.427,131.719
'[19:09:23.064]',0.227,0.427,133.281
'[19:09:23.072]',0.227,0.424,134.531
'[19:09:23.080]',0.211,0.424,134.531
'[19:09:23.088]',0.211,0.424,134.219
'[19:09:23.096]',0.203,0.420,133.281
'[19:09:23.104]',0.203,0.420,132.031
'[19:09:23.112]',0.203,0.420,130.469
'[19:09:23.120]',0.211,0.416,128.281
'[19:09:23.128]',0.219,0.416,126.250
'[19:09:23.136]',0.219,0.416,124.219
'[19:09:23.144]',0.219,0.412,122.031
'[19:09:23.152]',0.211,0.412,120.000
'[19:09:23.160]',0.211,0.408,117.969
'[19:09:23.168]',0.211,0.408,115.781
'[19:09:23.176]',0.219,0.404,113.281
'[19:09:23.184]',0.211,0.404,111.250
'[19:09:23.192]',0.211,0.400,108.281
'[19:09:23.200]',0.211,0.400,105.469
'[19:09:23.208]',0.211,0.396,102.500
'[19:09:23.216]',0.211,0.396,99.531
'[19:09:23.224]',0.211,0.396,97.031
'[19:09:23.232]',0.203,0.400,95.000
'[19:09:23.240]',0.195,0.412,92.969
'[19:09:23.248]',0.211,0.427,91.719
'[19:09:23.256]',0.219,0.435,90.781
'[19:09:23.264]',0.211,0.435,90.000
'[19:09:23.272]',0.211,0.463,89.531
'[19:09:23.280]',0.211,0.498,89.531
'[19:09:23.288]',0.203,0.529,89.531
'[19:09:23.296]',0.203,0.565,90.000
'[19:09:23.304]',0.203,0.596,90.000
'[19:09:23.312]',0.211,0.631,90.469
'[19:09:23.320]',0.211,0.659,90.781
'[19:09:23.328]',0.211,0.686,90.781
'[19:09:23.336]',0.211,0.706,90.781
'[19:09:23.344]',0.211,0.722,90.781
'[19:09:23.352]',0.211,0.733,90.781
'[19:09:23.360]',0.242,0.741,90.469
'[19:09:23.368]',0.258,0.745,90.469
'[19:09:23.376]',0.266,0.749,90.000
'[19:09:23.384]',0.281,0.753,89.531
'[19:09:23.392]',0.297,0.753,89.219
'[19:09:23.400]',0.312,0.749,88.281
'[19:09:23.408]',0.312,0.745,87.969
'[19:09:23.416]',0.320,0.741,87.031
'[19:09:23.424]',0.312,0.733,86.250
'[19:09:23.432]',0.297,0.725,85.781
'[19:09:23.440]',0.297,0.718,85.000
'[19:09:23.448]',0.273,0.706,84.219
'[19:09:23.456]',0.242,0.694,83.750
'[19:09:23.464]',0.211,0.682,82.969
'[19:09:23.472]',0.188,0.667,82.500
'[19:09:23.480]',0.188,0.651,81.719
'[19:09:23.488]',0.188,0.635,81.250
'[19:09:23.496]',0.195,0.624,80.469
'[19:09:23.504]',0.203,0.608,80.000
'[19:09:23.512]',0.211,0.592,79.219
'[19:09:23.520]',0.195,0.580,78.750
'[19:09:23.528]',0.188,0.569,78.281
'[19:09:23.536]',0.242,0.561,77.969
'[19:09:23.544]',0.438,0.553,77.500
'[19:09:23.552]',0.766,0.549,77.031
'[19:09:23.560]',1.086,0.545,77.031
'[19:09:23.568]',1.141,0.541,76.719
'[19:09:23.576]',0.805,0.541,76.250
'[19:09:23.584]',0.453,0.537,75.781
'[19:09:23.592]',0.211,0.537,75.781
'[19:09:23.600]',0.102,0.533,75.469
'[19:09:23.608]',0.078,0.529,75.000
'[19:09:23.616]',0.117,0.529,75.000
'[19:09:23.624]',0.141,0.522,75.000
'[19:09:23.632]',0.156,0.518,75.000
'[19:09:23.640]',0.164,0.514,75.000
'[19:09:23.648]',0.164,0.506,75.000
'[19:09:23.656]',0.172,0.498,75.000
'[19:09:23.664]',0.172,0.490,74.531
'[19:09:23.672]',0.188,0.482,74.531
'[19:09:23.680]',0.203,0.478,74.531
'[19:09:23.688]',0.211,0.471,74.219
'[19:09:23.696]',0.211,0.467,73.750
'[19:09:23.704]',0.227,0.459,73.750
'[19:09:23.712]',0.234,0.451,73.281
'[19:09:23.720]',0.242,0.443,72.969
'[19:09:23.728]',0.242,0.439,72.500
'[19:09:23.736]',0.250,0.431,72.031
'[19:09:23.744]',0.258,0.424,71.719
'[19:09:23.752]',0.281,0.416,71.250
'[19:09:23.760]',0.312,0.408,70.781
'[19:09:23.768]',0.328,0.404,70.469
'[19:09:23.776]',0.352,0.396,70.000
'[19:09:23.784]',0.375,0.388,70.000
'[19:09:23.792]',0.398,0.384,70.000
'[19:09:23.800]',0.422,0.376,70.469
'[19:09:23.808]',0.438,0.373,71.719
'[19:09:23.816]',0.445,0.365,74.219
'[19:09:23.824]',0.445,0.361,78.281
'[19:09:23.832]',0.422,0.353,83.281
'[19:09:23.840]',0.391,0.349,89.531
'[19:09:23.848]',0.367,0.345,96.250
'[19:09:23.856]',0.336,0.341,103.281
'[19:09:23.864]',0.312,0.337,110.000
'[19:09:23.872]',0.273,0.333,115.781
'[19:09:23.880]',0.242,0.329,120.469
'[19:09:23.888]',0.227,0.325,124.219
'[19:09:23.896]',0.211,0.322,127.031
'[19:09:23.904]',0.211,0.322,128.750
'[19:09:23.912]',0.211,0.318,129.531
'[19:09:23.920]',0.219,0.318,130.000
'[19:09:23.928]',0.227,0.314,129.219
'[19:09:23.936]',0.227,0.314,128.281
'[19:09:23.944]',0.219,0.310,126.719
'[19:09:23.952]',0.211,0.306,125.000
'[19:09:23.960]',0.211,0.306,122.969
'[19:09:23.968]',0.211,0.302,120.781
'[19:09:23.976]',0.211,0.298,118.750
'[19:09:23.984]',0.227,0.298,116.719
'[19:09:23.992]',0.227,0.294,114.531
'[19:09:24.000]',0.227,0.294,112.031
'[19:09:24.008]',0.227,0.290,109.531
'[19:09:24.016]',0.227,0.286,107.031
'[19:09:24.024]',0.219,0.282,104.531
'[19:09:24.032]',0.211,0.275,101.719
'[19:09:24.040]',0.211,0.271,98.750
'[19:09:24.048]',0.219,0.267,95.781
'[19:09:24.056]',0.211,0.267,93.281
'[19:09:24.064]',0.211,0.267,91.250
'[19:09:24.072]',0.211,0.271,89.531
'[19:09:24.080]',0.211,0.282,87.969
'[19:09:24.088]',0.227,0.298,87.031
'[19:09:24.096]',0.219,0.318,86.250
'[19:09:24.104]',0.211,0.349,85.781
'[19:09:24.112]',0.211,0.384,85.469
'[19:09:24.120]',0.211,0.424,85.469
'[19:09:24.128]',0.211,0.467,85.781
'[19:09:24.136]',0.219,0.506,85.781
'[19:09:24.144]',0.227,0.545,86.250
'[19:09:24.152]',0.227,0.580,86.250
'[19:09:24.160]',0.227,0.608,86.719
'[19:09:24.168]',0.227,0.631,86.719
'[19:09:24.176]',0.250,0.651,87.031
'[19:09:24.184]',0.250,0.663,87.031
'[19:09:24.192]',0.266,0.667,86.719
'[19:09:24.200]',0.297,0.671,86.719
'[19:09:24.208]',0.312,0.675,86.250
'[19:09:24.216]',0.312,0.675,85.781
'[19:09:24.224]',0.312,0.675,85.469
'[19:09:24.232]',0.312,0.671,85.000
'[19:09:24.240]',0.312,0.667,84.531
'[19:09:24.248]',0.297,0.663,84.219
'[19:09:24.256]',0.281,0.659,83.750
'[19:09:24.264]',0.266,0.651,82.969
'[19:09:24.272]',0.250,0.643,82.031
'[19:09:24.280]',0.219,0.631,81.719
'[19:09:24.288]',0.195,0.620,80.781
'[19:09:24.296]',0.188,0.608,80.000
'[19:09:24.304]',0.195,0.592,79.531
'[19:09:24.312]',0.203,0.576,78.750
'[19:09:24.320]',0.203,0.561,78.281
'[19:09:24.328]',0.195,0.541,77.500
'[19:09:24.336]',0.172,0.525,77.031
'[19:09:24.344]',0.180,0.514,76.719
'[19:09:24.352]',0.281,0.498,76.250
'[19:09:24.360]',0.516,0.486,75.781
'[19:09:24.368]',0.836,0.478,75.469
'[19:09:24.376]',1.031,0.471,75.000
'[19:09:24.384]',0.922,0.467,74.531
'[19:09:24.392]',0.617,0.463,74.219
'[19:09:24.400]',0.328,0.459,74.219
'[19:09:24.408]',0.125,0.455,73.750
'[19:09:24.416]',0.047,0.455,73.750
'[19:09:24.424]',0.070,0.451,73.281
'[19:09:24.432]',0.117,0.447,73.281
'[19:09:24.440]',0.141,0.443,73.281
'[19:09:24.448]',0.164,0.439,72.969
'[19:09:24.456]',0.172,0.435,72.969
'[19:09:24.464]',0.172,0.431,72.969
'[19:09:24.472]',0.188,0.427,72.969
'[19:09:24.480]',0.203,0.420,72.500
'[19:09:24.488]',0.211,0.416,72.500
'[19:09:24.496]',0.211,0.412,72.031
'[19:09:24.504]',0.211,0.408,72.031
'[19:09:24.512]',0.211,0.400,71.719
'[19:09:24.520]',0.219,0.392,71.250
'[19:09:24.528]',0.227,0.388,70.781
'[19:09:24.536]',0.242,0.380,70.469
'[19:09:24.544]',0.250,0.373,70.000
'[19:09:24.552]',0.266,0.365,69.531
'[19:09:24.560]',0.281,0.357,69.219
'[19:09:24.568]',0.305,0.349,68.750
'[19:09:24.576]',0.328,0.341,68.281
'[19:09:24.584]',0.352,0.333,67.969
'[19:09:24.592]',0.383,0.329,67.969
'[19:09:24.600]',0.406,0.322,67.500
'[19:09:24.608]',0.422,0.314,67.500
'[19:09:24.616]',0.430,0.310,67.969
'[19:09:24.624]',0.445,0.302,68.750
'[19:09:24.632]',0.445,0.294,70.469
'[19:09:24.640]',0.438,0.286,73.750
'[19:09:24.648]',0.422,0.278,78.281
'[19:09:24.656]',0.383,0.275,83.750
'[19:09:24.664]',0.352,0.267,90.000
'[19:09:24.672]',0.312,0.263,96.250
'[19:09:24.680]',0.266,0.255,102.500
'[19:09:24.688]',0.250,0.255,108.281
'[19:09:24.696]',0.242,0.251,113.281
'[19:09:24.704]',0.227,0.247,117.500
'[19:09:24.712]',0.211,0.247,120.469
'[19:09:24.720]',0.195,0.243,122.500
'[19:09:24.728]',0.195,0.239,123.750
'[19:09:24.736]',0.195,0.235,124.219
'[19:09:24.744]',0.203,0.231,123.750
'[19:09:24.752]',0.211,0.227,122.969
'[19:09:24.760]',0.211,0.224,121.250
'[19:09:24.768]',0.211,0.224,119.531
'[19:09:24.776]',0.211,0.220,117.969
'[19:09:24.784]',0.219,0.216,115.781
'[19:09:24.792]',0.227,0.216,113.281
'[19:09:24.800]',0.219,0.212,111.250
'[19:09:24.808]',0.211,0.208,109.219
'[19:09:24.816]',0.211,0.204,107.031
'[19:09:24.824]',0.211,0.200,104.531
'[19:09:24.832]',0.203,0.196,102.031
'[19:09:24.840]',0.188,0.192,99.219
'[19:09:24.848]',0.188,0.188,96.250
'[19:09:24.856]',0.195,0.184,93.281
'[19:09:24.864]',0.203,0.180,90.469
'[19:09:24.872]',0.211,0.180,87.969
'[19:09:24.880]',0.211,0.180,86.250
'[19:09:24.888]',0.211,0.184,84.531
'[19:09:24.896]',0.211,0.192,83.281
'[19:09:24.904]',0.211,0.204,82.500
'[19:09:24.912]',0.203,0.224,82.031
'[19:09:24.920]',0.195,0.251,82.031
'[19:09:24.928]',0.195,0.282,82.031
'[19:09:24.936]',0.195,0.322,82.031
'[19:09:24.944]',0.227,0.365,82.500
'[19:09:24.952]',0.242,0.408,82.969
'[19:09:24.960]',0.258,0.447,83.281
'[19:09:24.968]',0.266,0.486,83.281
'[19:09:24.976]',0.281,0.518,83.750
'[19:09:24.984]',0.289,0.541,83.750
'[19:09:24.992]',0.297,0.561,83.750
'[19:09:25.000]',0.297,0.576,83.750
'[19:09:25.008]',0.289,0.588,83.750
'[19:09:25.016]',0.266,0.596,83.750
'[19:09:25.024]',0.250,0.600,83.281
'[19:09:25.032]',0.242,0.604,83.281
'[19:09:25.040]',0.227,0.604,82.969
'[19:09:25.048]',0.211,0.600,82.500
'[19:09:25.056]',0.188,0.600,82.031
'[19:09:25.064]',0.180,0.592,81.250
'[19:09:25.072]',0.172,0.588,80.781
'[19:09:25.080]',0.172,0.580,80.469
'[19:09:25.088]',0.172,0.573,79.531
'[19:09:25.096]',0.188,0.565,79.219
'[19:09:25.104]',0.172,0.553,78.281
'[19:09:25.112]',0.156,0.537,77.969
'[19:09:25.120]',0.203,0.522,77.500
'[19:09:25.128]',0.375,0.502,77.031
'[19:09:25.136]',0.672,0.486,76.250
'[19:09:25.144]',0.969,0.467,75.781
'[19:09:25.152]',1.031,0.451,75.469
'[19:09:25.160]',0.719,0.439,75.000
'[19:09:25.168]',0.375,0.427,74.531
'[19:09:25.176]',0.125,0.416,74.219
'[19:09:25.184]',0.008,0.412,73.750
'[19:09:25.192]',0.000,0.408,73.281
'[19:09:25.200]',0.062,0.404,73.281
'[19:09:25.208]',0.102,0.400,72.969
'[19:09:25.216]',0.141,0.400,72.969
'[19:09:25.224]',0.156,0.396,72.969
'[19:09:25.232]',0.172,0.396,72.500
'[19:09:25.240]',0.180,0.392,72.500
'[19:09:25.248]',0.188,0.392,72.500
'[19:09:25.256]',0.188,0.388,72.500
'[19:09:25.264]',0.195,0.388,72.031
'[19:09:25.272]',0.211,0.384,72.031
'[19:09:25.280]',0.219,0.380,71.719
'[19:09:25.288]',0.227,0.380,71.250
'[19:09:25.296]',0.227,0.376,71.250
'[19:09:25.304]',0.234,0.384,70.781
'[19:09:25.312]',0.242,0.400,70.469
'[19:09:25.320]',0.266,0.404,70.000
'[19:09:25.328]',0.273,0.400,69.531
'[19:09:25.336]',0.289,0.400,69.219
'[19:09:25.344]',0.320,0.396,68.750
'[19:09:25.352]',0.352,0.392,68.750
'[19:09:25.360]',0.375,0.384,68.281
'[19:09:25.368]',0.406,0.380,68.281
'[19:09:25.376]',0.422,0.376,68.281
'[19:09:25.384]',0.445,0.373,68.281
'[19:09:25.392]',0.477,0.369,69.219
'[19:09:25.400]',0.477,0.365,70.781
'[19:09:25.408]',0.445,0.361,73.750
'[19:09:25.416]',0.422,0.357,78.281
'[19:09:25.424]',0.383,0.349,84.219
'[19:09:25.432]',0.352,0.345,90.469
'[19:09:25.440]',0.312,0.341,97.500
'[19:09:25.448]',0.273,0.337,104.219
'[19:09:25.456]',0.242,0.333,110.781
'[19:09:25.464]',0.227,0.329,116.719
'[19:09:25.472]',0.211,0.329,121.250
'[19:09:25.480]',0.203,0.325,125.469
'[19:09:25.488]',0.203,0.325,128.281
'[19:09:25.496]',0.203,0.325,130.000
'[19:09:25.504]',0.203,0.322,131.250
'[19:09:25.512]',0.211,0.322,131.250
'[19:09:25.520]',0.211,0.318,130.781
'[19:09:25.528]',0.211,0.318,130.000
'[19:09:25.536]',0.211,0.314,128.750
'[19:09:25.544]',0.211,0.314,127.031
'[19:09:25.552]',0.211,0.310,125.000
'[19:09:25.560]',0.211,0.310,123.281
'[19:09:25.568]',0.211,0.306,121.250
'[19:09:25.576]',0.227,0.306,119.219
'[19:09:25.584]',0.234,0.302,117.031
'[19:09:25.592]',0.227,0.302,115.469
'[19:09:25.600]',0.227,0.298,113.281
'[19:09:25.608]',0.234,0.298,111.250
'[19:09:25.616]',0.242,0.294,108.750
'[19:09:25.624]',0.234,0.290,106.250
'[19:09:25.632]',0.227,0.286,103.281
'[19:09:25.640]',0.227,0.286,100.469
'[19:09:25.648]',0.227,0.286,97.031
'[19:09:25.656]',0.227,0.290,94.531
'[19:09:25.664]',0.219,0.298,92.031
'[19:09:25.672]',0.211,0.310,90.000
'[19:09:25.680]',0.211,0.329,88.750
'[19:09:25.688]',0.211,0.353,87.969
'[19:09:25.696]',0.227,0.380,87.031
'[19:09:25.704]',0.227,0.416,87.031
'[19:09:25.712]',0.234,0.455,87.031
'[19:09:25.720]',0.242,0.498,87.031
'[19:09:25.728]',0.250,0.541,87.500
'[19:09:25.736]',0.273,0.584,87.969
'[19:09:25.744]',0.289,0.624,88.281
'[19:09:25.752]',0.297,0.655,88.281
'[19:09:25.760]',0.297,0.682,88.750
'[19:09:25.768]',0.289,0.706,89.219
'[19:09:25.776]',0.281,0.725,89.219
'[19:09:25.784]',0.273,0.737,89.219
'[19:09:25.792]',0.266,0.745,88.750
'[19:09:25.800]',0.250,0.753,88.750
'[19:09:25.808]',0.234,0.757,88.281
'[19:09:25.816]',0.203,0.761,87.969
'[19:09:25.824]',0.172,0.761,87.500
'[19:09:25.832]',0.172,0.761,86.719
'[19:09:25.840]',0.188,0.761,86.250
'[19:09:25.848]',0.195,0.757,85.469
'[19:09:25.856]',0.195,0.753,85.000
'[19:09:25.864]',0.188,0.749,84.219
'[19:09:25.872]',0.172,0.741,83.281
'[19:09:25.880]',0.164,0.729,82.500
'[19:09:25.888]',0.242,0.722,82.031
'[19:09:25.896]',0.461,0.710,81.250
'[19:09:25.904]',0.781,0.694,80.781
'[19:09:25.912]',1.055,0.678,80.000
'[19:09:25.920]',1.086,0.663,79.531
'[19:09:25.928]',0.680,0.647,79.219
'[19:09:25.936]',0.320,0.627,78.750
'[19:09:25.944]',0.102,0.612,78.281
'[19:09:25.952]',0.016,0.600,77.969
'[19:09:25.960]',0.031,0.588,77.500
'[19:09:25.968]',0.078,0.580,77.500
'[19:09:25.976]',0.125,0.573,77.031
'[19:09:25.984]',0.156,0.565,77.031
'[19:09:25.992]',0.172,0.561,76.719
'[19:09:26.000]',0.180,0.557,76.719
'[19:09:26.008]',0.188,0.557,76.719
'[19:09:26.016]',0.195,0.553,76.250
'[19:09:26.024]',0.203,0.553,76.250
'[19:09:26.032]',0.211,0.549,75.781
'[19:09:26.040]',0.211,0.545,75.469
'[19:09:26.048]',0.211,0.545,75.469
'[19:09:26.056]',0.227,0.537,75.000
'[19:09:26.064]',0.242,0.533,74.531
'[19:09:26.072]',0.250,0.529,74.219
'[19:09:26.080]',0.266,0.525,73.750
'[19:09:26.088]',0.273,0.518,73.750
'[19:09:26.096]',0.281,0.514,73.281
'[19:09:26.104]',0.297,0.506,72.969
'[19:09:26.112]',0.320,0.498,72.500
'[19:09:26.120]',0.352,0.490,72.500
'[19:09:26.128]',0.375,0.486,72.031
'[19:09:26.136]',0.422,0.478,72.031
'[19:09:26.144]',0.461,0.471,72.031
'[19:09:26.152]',0.477,0.463,72.969
'[19:09:26.160]',0.492,0.459,75.000
'[19:09:26.168]',0.492,0.451,78.281
'[19:09:26.176]',0.461,0.443,82.969
'[19:09:26.184]',0.430,0.439,89.219
'[19:09:26.192]',0.383,0.435,96.250
'[19:09:26.200]',0.352,0.427,104.219
'[19:09:26.208]',0.312,0.424,111.719
'[19:09:26.216]',0.266,0.416,119.219
'[19:09:26.224]',0.242,0.412,125.781
'[19:09:26.232]',0.227,0.408,131.719
'[19:09:26.240]',0.211,0.404,136.719
'[19:09:26.248]',0.195,0.400,140.469
'[19:09:26.256]',0.188,0.396,142.969
'[19:09:26.264]',0.195,0.392,144.531
'[19:09:26.272]',0.195,0.388,145.000
'[19:09:26.280]',0.203,0.388,145.000
'[19:09:26.288]',0.203,0.384,144.219
'[19:09:26.296]',0.188,0.380,143.281
'[19:09:26.304]',0.188,0.380,141.719
'[19:09:26.312]',0.195,0.376,140.000
'[19:09:26.320]',0.195,0.373,138.281
'[19:09:26.328]',0.203,0.369,136.719
'[19:09:26.336]',0.211,0.369,135.000
'[19:09:26.344]',0.211,0.365,133.281
'[19:09:26.352]',0.211,0.361,132.031
'[19:09:26.360]',0.227,0.357,130.469
'[19:09:26.368]',0.227,0.353,128.750
'[19:09:26.376]',0.227,0.349,127.031
'[19:09:26.384]',0.227,0.345,125.469
'[19:09:26.392]',0.234,0.341,123.281
'[19:09:26.400]',0.234,0.337,120.781
'[19:09:26.408]',0.234,0.337,117.969
'[19:09:26.416]',0.234,0.337,115.000
'[19:09:26.424]',0.227,0.345,111.719
'[19:09:26.432]',0.211,0.357,108.281
'[19:09:26.440]',0.203,0.376,105.000
'[19:09:26.448]',0.195,0.408,102.031
'[19:09:26.456]',0.203,0.443,100.000
'[19:09:26.464]',0.211,0.486,98.281
'[19:09:26.472]',0.227,0.537,97.031
'[19:09:26.480]',0.227,0.580,96.250
'[19:09:26.488]',0.242,0.620,95.781
'[19:09:26.496]',0.258,0.663,95.781
'[19:09:26.504]',0.281,0.706,95.469
'[19:09:26.512]',0.281,0.749,95.781
'[19:09:26.520]',0.281,0.784,95.781
'[19:09:26.528]',0.281,0.816,95.781
'[19:09:26.536]',0.281,0.843,96.250
'[19:09:26.544]',0.273,0.863,96.250
'[19:09:26.552]',0.266,0.882,96.250
'[19:09:26.560]',0.258,0.898,95.781
'[19:09:26.568]',0.242,0.910,95.781
'[19:09:26.576]',0.227,0.918,95.469
'[19:09:26.584]',0.203,0.922,95.000
'[19:09:26.592]',0.188,0.925,94.219
'[19:09:26.600]',0.172,0.925,93.750
'[19:09:26.608]',0.172,0.925,92.969
'[19:09:26.616]',0.188,0.925,92.500
'[19:09:26.624]',0.188,0.922,91.719
'[19:09:26.632]',0.180,0.918,90.781
'[19:09:26.640]',0.164,0.914,90.000
'[19:09:26.648]',0.156,0.906,89.531
'[19:09:26.656]',0.219,0.898,88.750
'[19:09:26.664]',0.414,0.886,87.969
'[19:09:26.672]',0.742,0.875,87.031
'[19:09:26.680]',1.070,0.859,86.719
'[19:09:26.688]',1.133,0.843,86.250
'[19:09:26.696]',0.766,0.824,85.469
'[19:09:26.704]',0.375,0.804,85.000
'[19:09:26.712]',0.125,0.780,84.531
'[19:09:26.720]',0.016,0.761,84.219
'[19:09:26.728]',0.016,0.737,83.750
'[19:09:26.736]',0.062,0.722,83.750
'[19:09:26.744]',0.102,0.702,83.281
'[19:09:26.752]',0.133,0.690,83.281
'[19:09:26.760]',0.156,0.675,82.969
'[19:09:26.768]',0.156,0.667,82.969
'[19:09:26.776]',0.172,0.659,82.500
'[19:09:26.784]',0.180,0.651,82.500
'[19:09:26.792]',0.188,0.643,82.031
'[19:09:26.800]',0.172,0.639,82.031
'[19:09:26.808]',0.180,0.631,81.719
'[19:09:26.816]',0.188,0.627,81.719
'[19:09:26.824]',0.195,0.620,81.250
'[19:09:26.832]',0.211,0.612,80.781
'[19:09:26.840]',0.219,0.604,80.469
'[19:09:26.848]',0.227,0.596,80.469
'[19:09:26.856]',0.242,0.584,80.000
'[19:09:26.864]',0.258,0.576,79.531
'[19:09:26.872]',0.281,0.565,79.219
'[19:09:26.880]',0.297,0.557,78.750
'[19:09:26.888]',0.328,0.549,78.750
'[19:09:26.896]',0.359,0.541,78.281
'[19:09:26.904]',0.391,0.529,78.281
'[19:09:26.912]',0.430,0.522,79.219
'[19:09:26.920]',0.461,0.510,80.469
'[19:09:26.928]',0.492,0.502,82.969
'[19:09:26.936]',0.492,0.494,87.500
'[19:09:26.944]',0.469,0.482,93.281
'[19:09:26.952]',0.430,0.475,100.000
'[19:09:26.960]',0.391,0.467,107.969
'[19:09:26.968]',0.344,0.459,115.781
'[19:09:26.976]',0.305,0.451,123.750
'[19:09:26.984]',0.266,0.443,131.250
'[19:09:26.992]',0.234,0.435,137.969
'[19:09:27.000]',0.211,0.431,143.750
'[19:09:27.008]',0.195,0.424,148.281
'[19:09:27.016]',0.188,0.420,151.719
'[19:09:27.024]',0.180,0.416,153.750
'[19:09:27.032]',0.188,0.408,155.000
'[19:09:27.040]',0.188,0.404,155.000
'[19:09:27.048]',0.172,0.400,154.531
'[19:09:27.056]',0.172,0.396,153.750
'[19:09:27.064]',0.172,0.392,152.500
'[19:09:27.072]',0.172,0.384,151.250
'[19:09:27.080]',0.172,0.384,149.531
'[19:09:27.088]',0.188,0.380,147.969
'[19:09:27.096]',0.195,0.376,146.719
'[19:09:27.104]',0.195,0.373,145.000
'[19:09:27.112]',0.195,0.369,143.281
'[19:09:27.120]',0.195,0.361,142.031
'[19:09:27.128]',0.203,0.357,140.469
'[19:09:27.136]',0.211,0.353,139.219
'[19:09:27.144]',0.211,0.349,137.500
'[19:09:27.152]',0.211,0.345,135.781
'[19:09:27.160]',0.211,0.341,134.219
'[19:09:27.168]',0.211,0.337,132.031
'[19:09:27.176]',0.211,0.337,129.531
'[19:09:27.184]',0.211,0.341,126.719
'[19:09:27.192]',0.211,0.349,123.281
'[19:09:27.200]',0.195,0.361,119.531
'[19:09:27.208]',0.195,0.384,115.781
'[19:09:27.216]',0.195,0.420,112.500
'[19:09:27.224]',0.195,0.459,109.531
'[19:09:27.232]',0.195,0.506,107.031
'[19:09:27.240]',0.203,0.557,105.469
'[19:09:27.248]',0.203,0.608,103.750
'[19:09:27.256]',0.195,0.659,102.969
'[19:09:27.264]',0.195,0.710,102.500
'[19:09:27.272]',0.211,0.753,102.031
'[19:09:27.280]',0.219,0.788,102.031
'[19:09:27.288]',0.234,0.820,102.031
'[19:09:27.296]',0.242,0.847,102.031
'[19:09:27.304]',0.250,0.871,101.719
'[19:09:27.312]',0.258,0.894,101.719
'[19:09:27.320]',0.273,0.914,101.719
'[19:09:27.328]',0.281,0.929,101.250
'[19:09:27.336]',0.289,0.941,101.250
'[19:09:27.344]',0.273,0.953,100.781
'[19:09:27.352]',0.266,0.906,100.000
'[19:09:27.360]',0.266,0.831,99.531
'[19:09:27.368]',0.258,0.792,98.750
'[19:09:27.376]',0.242,0.776,98.281
'[19:09:27.384]',0.211,0.765,97.500
'[19:09:27.392]',0.188,0.757,96.719
'[19:09:27.400]',0.188,0.753,95.781
'[19:09:27.408]',0.188,0.749,95.000
'[19:09:27.416]',0.188,0.745,94.531
'[19:09:27.424]',0.172,0.737,93.750
'[19:09:27.432]',0.172,0.733,92.969
'[19:09:27.440]',0.172,0.725,92.500
'[19:09:27.448]',0.172,0.714,91.719
'[19:09:27.456]',0.188,0.702,90.781
'[19:09:27.464]',0.281,0.686,90.469
'[19:09:27.472]',0.516,0.671,89.531
'[19:09:27.480]',0.852,0.655,89.219
'[19:09:27.488]',1.117,0.639,88.281
'[19:09:27.496]',1.016,0.624,87.969
'[19:09:27.504]',0.656,0.608,87.031
'[19:09:27.512]',0.312,0.592,86.719
'[19:09:27.520]',0.094,0.576,86.250
'[19:09:27.528]',0.016,0.561,85.781
'[19:09:27.536]',0.031,0.553,85.781
'[19:09:27.544]',0.086,0.541,85.469
'[19:09:27.552]',0.117,0.533,85.469
'[19:09:27.560]',0.141,0.525,85.000
'[19:09:27.568]',0.156,0.518,85.000
'[19:09:27.576]',0.156,0.514,84.531
'[19:09:27.584]',0.164,0.506,84.531
'[19:09:27.592]',0.164,0.498,84.219
'[19:09:27.600]',0.172,0.494,83.750
'[19:09:27.608]',0.172,0.486,83.750
'[19:09:27.616]',0.188,0.478,83.281
'[19:09:27.624]',0.203,0.475,82.969
'[19:09:27.632]',0.211,0.467,82.500
