"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[10:51:32.192]',0.335,-,0.325,0.380,-0.000,2.293,-,-"
"'[10:51:32.200]',0.175,-,0.109,0.295,-0.000,2.495,-,-"
"'[10:51:32.208]',0.040,-,0.080,0.270,-0.000,2.691,-,-"
"'[10:51:32.216]',-0.100,-,0.820,0.655,-0.000,2.872,-,-"
"'[10:51:32.224]',-0.216,-,1.191,0.870,-0.000,3.032,-,-"
"'[10:51:32.232]',-0.321,-,1.220,0.880,-0.000,3.168,-,-"
"'[10:51:32.240]',-0.350,-,1.140,0.915,-0.000,3.282,-,-"
"'[10:51:32.248]',-0.321,-,1.035,0.920,-0.000,3.371,-,-"
"'[10:51:32.256]',-0.305,-,0.976,0.870,-0.000,3.441,-,-"
"'[10:51:32.264]',-0.310,-,0.950,0.855,-0.000,3.490,-,-"
"'[10:51:32.272]',-0.326,-,0.960,0.855,-0.000,3.520,-,-"
"'[10:51:32.280]',-0.310,-,0.945,0.875,-0.000,3.532,-,-"
"'[10:51:32.288]',-0.321,-,0.940,0.875,-0.000,3.524,-,-"
"'[10:51:32.296]',-0.316,-,0.930,0.870,-0.000,3.500,-,-"
"'[10:51:32.304]',-0.291,-,0.915,0.855,-0.000,3.464,-,-"
"'[10:51:32.312]',-0.245,-,0.880,0.840,-0.000,3.417,-,-"
"'[10:51:32.320]',-0.261,-,0.870,0.860,-0.000,3.359,-,-"
"'[10:51:32.328]',-0.285,-,0.880,0.870,-0.000,3.290,-,-"
"'[10:51:32.336]',-0.211,-,0.825,0.830,-0.000,3.213,-,-"
"'[10:51:32.344]',-0.205,-,0.805,0.830,-0.000,3.129,-,-"
"'[10:51:32.352]',-0.140,-,0.765,0.815,-0.000,3.041,-,-"
"'[10:51:32.360]',-0.151,-,0.750,0.820,-0.000,2.952,-,-"
"'[10:51:32.368]',-0.100,-,0.705,0.805,-0.000,2.865,-,-"
"'[10:51:32.376]',-0.050,-,0.660,0.785,-0.000,2.782,-,-"
"'[10:51:32.384]',0.024,-,0.590,0.745,-0.000,2.710,-,-"
"'[10:51:32.392]',0.040,-,0.570,0.770,-0.000,2.646,-,-"
"'[10:51:32.400]',0.020,-,0.590,0.795,0.017,2.584,-,-"
"'[10:51:32.408]',-0.010,-,0.600,0.805,0.035,2.524,-,-"
"'[10:51:32.416]',-0.055,-,0.650,0.825,0.067,2.468,-,-"
"'[10:51:32.424]',-0.086,-,0.685,0.810,0.100,2.417,-,-"
"'[10:51:32.432]',-0.146,-,0.735,0.805,0.131,2.369,-,-"
"'[10:51:32.440]',-0.200,-,0.795,0.840,0.162,2.322,-,-"
"'[10:51:32.448]',-0.256,-,0.845,0.855,0.192,2.276,-,-"
"'[10:51:32.456]',-0.296,-,0.880,0.860,0.222,2.232,-,-"
"'[10:51:32.464]',-0.310,-,0.905,0.855,0.256,2.189,-,-"
"'[10:51:32.472]',-0.316,-,0.915,0.845,0.289,2.146,-,-"
"'[10:51:32.480]',-0.291,-,0.905,0.830,0.325,2.104,-,-"
"'[10:51:32.488]',-0.276,-,0.905,0.830,0.361,2.066,-,-"
"'[10:51:32.496]',-0.251,-,0.885,0.825,0.395,2.031,-,-"
"'[10:51:32.504]',-0.231,-,0.880,0.825,0.429,1.994,-,-"
"'[10:51:32.512]',-0.191,-,0.855,0.815,0.461,1.957,-,-"
"'[10:51:32.520]',-0.160,-,0.840,0.810,0.493,1.919,-,-"
"'[10:51:32.528]',-0.135,-,0.830,0.810,0.526,1.881,-,-"
"'[10:51:32.536]',-0.115,-,0.810,0.805,0.560,1.843,-,-"
"'[10:51:32.544]',-0.090,-,0.800,0.805,0.595,1.804,-,-"
"'[10:51:32.552]',-0.081,-,0.785,0.805,0.631,1.764,-,-"
"'[10:51:32.560]',-0.061,-,0.780,0.795,0.667,1.726,-,-"
"'[10:51:32.568]',-0.045,-,0.765,0.805,0.703,1.687,-,-"
"'[10:51:32.576]',-0.021,-,0.745,0.800,0.739,1.647,-,-"
"'[10:51:32.584]',0.015,-,0.725,0.810,0.775,1.612,-,-"
"'[10:51:32.592]',0.035,-,0.710,0.820,0.808,1.579,-,-"
"'[10:51:32.600]',0.070,-,0.695,0.830,0.840,1.541,-,-"
"'[10:51:32.608]',0.090,-,0.670,0.830,0.870,1.500,-,-"
"'[10:51:32.616]',0.130,-,0.640,0.815,0.900,1.457,-,-"
"'[10:51:32.624]',0.145,-,0.620,0.800,0.930,1.413,-,-"
"'[10:51:32.632]',0.140,-,0.625,0.765,0.961,1.370,-,-"
"'[10:51:32.640]',0.125,-,0.620,0.740,0.980,1.326,-,-"
"'[10:51:32.648]',0.115,-,0.640,0.735,1.000,1.282,-,-"
"'[10:51:32.656]',0.109,-,0.650,0.745,1.000,1.241,-,-"
"'[10:51:32.664]',0.085,-,0.680,0.750,1.000,1.207,-,-"
"'[10:51:32.672]',0.024,-,0.720,0.765,1.000,1.187,-,-"
"'[10:51:32.680]',0.015,-,0.735,0.770,1.000,1.188,-,-"
"'[10:51:32.688]',0.004,-,0.745,0.775,1.000,1.209,-,-"
"'[10:51:32.696]',-0.000,-,0.750,0.770,1.000,1.254,-,-"
"'[10:51:32.704]',-0.000,-,0.740,0.775,1.000,1.335,-,-"
"'[10:51:32.712]',0.010,-,0.740,0.765,1.000,1.451,-,-"
"'[10:51:32.720]',-0.030,-,0.795,0.845,1.000,1.594,-,-"
"'[10:51:32.728]',-0.035,-,0.810,0.860,1.000,1.757,-,-"
"'[10:51:32.736]',0.060,-,0.610,0.780,1.000,1.929,-,-"
"'[10:51:32.744]',0.300,-,0.220,0.530,1.000,2.101,-,-"
"'[10:51:32.752]',0.525,-,-0.135,0.250,1.000,2.262,-,-"
"'[10:51:32.760]',0.615,-,0.100,0.240,1.000,2.407,-,-"
"'[10:51:32.768]',0.480,-,0.685,0.695,1.000,2.533,-,-"
"'[10:51:32.776]',0.430,-,0.800,0.810,1.000,2.638,-,-"
"'[10:51:32.784]',0.155,-,0.885,0.800,1.000,2.714,-,-"
"'[10:51:32.792]',0.075,-,0.845,0.815,1.000,2.766,-,-"
"'[10:51:32.800]',0.040,-,0.790,0.800,1.000,2.811,-,-"
"'[10:51:32.808]',0.030,-,0.745,0.780,1.000,2.845,-,-"
"'[10:51:32.816]',0.030,-,0.720,0.760,1.000,2.866,-,-"
"'[10:51:32.824]',0.015,-,0.710,0.755,1.000,2.875,-,-"
"'[10:51:32.832]',0.050,-,0.690,0.745,1.000,2.870,-,-"
"'[10:51:32.840]',0.055,-,0.680,0.750,1.000,2.851,-,-"
"'[10:51:32.848]',0.075,-,0.660,0.740,1.000,2.821,-,-"
"'[10:51:32.856]',0.075,-,0.655,0.735,1.000,2.780,-,-"
"'[10:51:32.864]',0.085,-,0.645,0.740,1.000,2.726,-,-"
"'[10:51:32.872]',0.095,-,0.625,0.730,1.000,2.662,-,-"
"'[10:51:32.880]',0.105,-,0.615,0.735,1.000,2.589,-,-"
"'[10:51:32.888]',0.120,-,0.595,0.720,1.000,2.520,-,-"
"'[10:51:32.896]',0.130,-,0.580,0.710,0.986,2.451,-,-"
"'[10:51:32.904]',0.125,-,0.570,0.695,0.972,2.375,-,-"
"'[10:51:32.912]',0.145,-,0.535,0.690,0.949,2.298,-,-"
"'[10:51:32.920]',0.185,-,0.490,0.670,0.927,2.222,-,-"
"'[10:51:32.928]',0.215,-,0.445,0.655,0.907,2.151,-,-"
"'[10:51:32.936]',0.240,-,0.410,0.635,0.886,2.085,-,-"
"'[10:51:32.944]',0.270,-,0.385,0.640,0.867,2.025,-,-"
"'[10:51:32.952]',0.295,-,0.370,0.635,0.848,1.973,-,-"
"'[10:51:32.960]',0.300,-,0.380,0.635,0.829,1.926,-,-"
"'[10:51:32.968]',0.295,-,0.405,0.650,0.811,1.885,-,-"
"'[10:51:32.976]',0.280,-,0.435,0.665,0.796,1.848,-,-"
"'[10:51:32.984]',0.255,-,0.475,0.675,0.780,1.819,-,-"
"'[10:51:32.992]',0.215,-,0.530,0.695,0.767,1.796,-,-"
"'[10:51:33.000]',0.195,-,0.570,0.710,0.753,1.771,-,-"
"'[10:51:33.008]',0.150,-,0.615,0.730,0.739,1.747,-,-"
"'[10:51:33.016]',0.135,-,0.645,0.740,0.725,1.723,-,-"
"'[10:51:33.024]',0.105,-,0.670,0.745,0.711,1.699,-,-"
"'[10:51:33.032]',0.109,-,0.675,0.755,0.696,1.674,-,-"
"'[10:51:33.040]',0.125,-,0.665,0.755,0.680,1.649,-,-"
"'[10:51:33.048]',0.120,-,0.670,0.760,0.664,1.623,-,-"
"'[10:51:33.056]',0.145,-,0.650,0.750,0.646,1.596,-,-"
"'[10:51:33.064]',0.140,-,0.660,0.755,0.628,1.568,-,-"
"'[10:51:33.072]',0.150,-,0.645,0.750,0.611,1.540,-,-"
"'[10:51:33.080]',0.165,-,0.635,0.745,0.594,1.515,-,-"
"'[10:51:33.088]',0.160,-,0.640,0.760,0.576,1.494,-,-"
"'[10:51:33.096]',0.185,-,0.620,0.755,0.559,1.467,-,-"
"'[10:51:33.104]',0.195,-,0.610,0.745,0.537,1.440,-,-"
"'[10:51:33.112]',0.220,-,0.600,0.750,0.516,1.411,-,-"
"'[10:51:33.120]',0.230,-,0.590,0.765,0.491,1.381,-,-"
"'[10:51:33.128]',0.260,-,0.575,0.780,0.466,1.352,-,-"
"'[10:51:33.136]',0.265,-,0.565,0.785,0.442,1.323,-,-"
"'[10:51:33.144]',0.255,-,0.570,0.770,0.418,1.294,-,-"
"'[10:51:33.152]',0.290,-,0.530,0.750,0.394,1.266,-,-"
"'[10:51:33.160]',0.295,-,0.535,0.725,0.370,1.239,-,-"
"'[10:51:33.168]',0.265,-,0.550,0.695,0.343,1.210,-,-"
"'[10:51:33.176]',0.235,-,0.565,0.690,0.316,1.182,-,-"
"'[10:51:33.184]',0.230,-,0.575,0.690,0.286,1.161,-,-"
"'[10:51:33.192]',0.185,-,0.620,0.710,0.257,1.145,-,-"
"'[10:51:33.200]',0.145,-,0.655,0.725,0.225,1.126,-,-"
"'[10:51:33.208]',0.100,-,0.675,0.725,0.193,1.113,-,-"
"'[10:51:33.216]',0.070,-,0.710,0.740,0.160,1.113,-,-"
"'[10:51:33.224]',0.065,-,0.715,0.735,0.127,1.132,-,-"
"'[10:51:33.232]',0.055,-,0.710,0.735,0.098,1.178,-,-"
"'[10:51:33.240]',0.044,-,0.725,0.735,0.070,1.257,-,-"
"'[10:51:33.248]',-0.010,-,0.775,0.785,0.045,1.370,-,-"
"'[10:51:33.256]',-0.030,-,0.825,0.840,0.020,1.516,-,-"
"'[10:51:33.264]',-0.035,-,0.715,0.790,0.010,1.685,-,-"
"'[10:51:33.272]',0.275,-,0.300,0.525,-0.000,1.869,-,-"
"'[10:51:33.280]',0.520,-,-0.130,0.200,-0.000,2.032,-,-"
"'[10:51:33.288]',0.600,-,-0.175,0.160,-0.000,2.181,-,-"
"'[10:51:33.296]',0.355,-,0.685,0.575,-0.000,2.337,-,-"
"'[10:51:33.304]',0.195,-,0.930,0.700,-0.000,2.487,-,-"
"'[10:51:33.312]',0.070,-,0.956,0.760,-0.000,2.620,-,-"
"'[10:51:33.320]',0.055,-,0.850,0.790,-0.000,2.733,-,-"
"'[10:51:33.328]',0.060,-,0.775,0.785,-0.000,2.825,-,-"
"'[10:51:33.336]',0.044,-,0.745,0.755,-0.000,2.896,-,-"
"'[10:51:33.344]',0.055,-,0.725,0.740,-0.000,2.948,-,-"
"'[10:51:33.352]',0.080,-,0.705,0.735,-0.000,2.980,-,-"
"'[10:51:33.360]',0.100,-,0.685,0.720,-0.000,2.996,-,-"
"'[10:51:33.368]',0.125,-,0.660,0.720,-0.000,2.996,-,-"
"'[10:51:33.376]',0.100,-,0.655,0.735,-0.000,2.980,-,-"
"'[10:51:33.384]',0.120,-,0.655,0.730,-0.000,2.952,-,-"
"'[10:51:33.392]',0.095,-,0.665,0.735,-0.000,2.913,-,-"
"'[10:51:33.400]',0.080,-,0.665,0.750,-0.000,2.862,-,-"
"'[10:51:33.408]',0.055,-,0.665,0.750,-0.000,2.800,-,-"
"'[10:51:33.416]',0.050,-,0.655,0.735,-0.000,2.728,-,-"
"'[10:51:33.424]',0.060,-,0.645,0.725,-0.000,2.649,-,-"
"'[10:51:33.432]',0.080,-,0.620,0.715,-0.000,2.566,-,-"
"'[10:51:33.440]',0.065,-,0.610,0.710,-0.000,2.481,-,-"
"'[10:51:33.448]',0.075,-,0.595,0.715,-0.000,2.397,-,-"
"'[10:51:33.456]',0.125,-,0.540,0.690,-0.000,2.317,-,-"
"'[10:51:33.464]',0.150,-,0.505,0.685,-0.000,2.241,-,-"
"'[10:51:33.472]',0.180,-,0.475,0.680,-0.000,2.173,-,-"
"'[10:51:33.480]',0.205,-,0.470,0.675,-0.000,2.116,-,-"
"'[10:51:33.488]',0.210,-,0.485,0.680,-0.000,2.068,-,-"
"'[10:51:33.496]',0.240,-,0.480,0.685,-0.000,2.022,-,-"
"'[10:51:33.504]',0.195,-,0.535,0.705,-0.000,1.978,-,-"
"'[10:51:33.512]',0.175,-,0.570,0.710,-0.000,1.938,-,-"
"'[10:51:33.520]',0.195,-,0.590,0.710,-0.000,1.903,-,-"
"'[10:51:33.528]',0.160,-,0.635,0.735,-0.000,1.872,-,-"
"'[10:51:33.536]',0.095,-,0.690,0.760,-0.000,1.844,-,-"
"'[10:51:33.544]',0.080,-,0.710,0.770,-0.000,1.818,-,-"
"'[10:51:33.552]',0.090,-,0.720,0.770,-0.000,1.794,-,-"
"'[10:51:33.560]',0.060,-,0.740,0.775,-0.000,1.770,-,-"
"'[10:51:33.568]',0.080,-,0.735,0.770,-0.000,1.747,-,-"
"'[10:51:33.576]',0.055,-,0.745,0.780,-0.000,1.724,-,-"
"'[10:51:33.584]',0.070,-,0.750,0.785,-0.000,1.705,-,-"
"'[10:51:33.592]',0.080,-,0.740,0.775,-0.000,1.687,-,-"
"'[10:51:33.600]',0.100,-,0.725,0.770,-0.000,1.666,-,-"
"'[10:51:33.608]',0.080,-,0.740,0.780,-0.000,1.642,-,-"
"'[10:51:33.616]',0.080,-,0.740,0.765,-0.000,1.619,-,-"
"'[10:51:33.624]',0.095,-,0.720,0.760,-0.000,1.595,-,-"
"'[10:51:33.632]',0.090,-,0.735,0.765,-0.000,1.572,-,-"
"'[10:51:33.640]',0.070,-,0.740,0.785,-0.000,1.547,-,-"
"'[10:51:33.648]',0.055,-,0.735,0.780,-0.000,1.523,-,-"
"'[10:51:33.656]',0.109,-,0.720,0.775,-0.000,1.500,-,-"
"'[10:51:33.664]',0.150,-,0.685,0.770,-0.000,1.475,-,-"
"'[10:51:33.672]',0.125,-,0.680,0.800,-0.000,1.450,-,-"
"'[10:51:33.680]',0.165,-,0.690,0.805,-0.000,1.429,-,-"
"'[10:51:33.688]',0.195,-,0.645,0.785,-0.000,1.412,-,-"
"'[10:51:33.696]',0.150,-,0.660,0.790,-0.000,1.390,-,-"
"'[10:51:33.704]',0.170,-,0.650,0.730,-0.000,1.366,-,-"
"'[10:51:33.712]',0.125,-,0.670,0.710,0.000,1.338,-,-"
"'[10:51:33.720]',0.130,-,0.660,0.680,0.001,1.310,-,-"
"'[10:51:33.728]',0.065,-,0.715,0.730,0.011,1.283,-,-"
"'[10:51:33.736]',0.024,-,0.750,0.745,0.020,1.259,-,-"
"'[10:51:33.744]',-0.005,-,0.770,0.740,0.035,1.244,-,-"
"'[10:51:33.752]',-0.041,-,0.790,0.745,0.050,1.247,-,-"
"'[10:51:33.760]',-0.035,-,0.785,0.730,0.069,1.275,-,-"
"'[10:51:33.768]',-0.070,-,0.800,0.755,0.089,1.332,-,-"
"'[10:51:33.776]',-0.090,-,0.810,0.760,0.109,1.421,-,-"
"'[10:51:33.784]',-0.086,-,0.810,0.770,0.130,1.521,-,-"
"'[10:51:33.792]',-0.100,-,0.845,0.825,0.153,1.633,-,-"
"'[10:51:33.800]',-0.065,-,0.810,0.830,0.175,1.776,-,-"
"'[10:51:33.808]',0.050,-,0.615,0.730,0.205,1.935,-,-"
"'[10:51:33.816]',0.320,-,0.215,0.465,0.235,2.096,-,-"
"'[10:51:33.824]',0.545,-,-0.061,0.250,0.270,2.251,-,-"
"'[10:51:33.832]',0.610,-,0.235,0.400,0.307,2.393,-,-"
"'[10:51:33.840]',0.540,-,0.745,0.760,0.347,2.517,-,-"
"'[10:51:33.848]',0.565,-,0.800,0.860,0.388,2.622,-,-"
"'[10:51:33.856]',0.235,-,0.885,0.855,0.432,2.707,-,-"
"'[10:51:33.864]',0.100,-,0.845,0.845,0.475,2.772,-,-"
"'[10:51:33.872]',0.085,-,0.765,0.810,0.516,2.820,-,-"
"'[10:51:33.880]',0.090,-,0.725,0.785,0.556,2.847,-,-"
"'[10:51:33.888]',0.085,-,0.700,0.765,0.594,2.857,-,-"
"'[10:51:33.896]',0.100,-,0.685,0.765,0.632,2.858,-,-"
"'[10:51:33.904]',0.115,-,0.665,0.760,0.672,2.848,-,-"
"'[10:51:33.912]',0.135,-,0.645,0.760,0.713,2.827,-,-"
"'[10:51:33.920]',0.150,-,0.625,0.760,0.756,2.794,-,-"
"'[10:51:33.928]',0.160,-,0.610,0.765,0.798,2.749,-,-"
"'[10:51:33.936]',0.170,-,0.605,0.765,0.837,2.692,-,-"
"'[10:51:33.944]',0.175,-,0.600,0.765,0.876,2.626,-,-"
"'[10:51:33.952]',0.185,-,0.585,0.760,0.912,2.549,-,-"
"'[10:51:33.960]',0.200,-,0.555,0.740,0.947,2.467,-,-"
"'[10:51:33.968]',0.225,-,0.525,0.730,0.973,2.381,-,-"
"'[10:51:33.976]',0.230,-,0.510,0.720,1.000,2.295,-,-"
"'[10:51:33.984]',0.240,-,0.475,0.710,1.000,2.219,-,-"
"'[10:51:33.992]',0.260,-,0.445,0.695,1.000,2.150,-,-"
"'[10:51:34.000]',0.290,-,0.400,0.680,1.000,2.079,-,-"
"'[10:51:34.008]',0.315,-,0.365,0.670,1.000,2.011,-,-"
"'[10:51:34.016]',0.350,-,0.335,0.660,1.000,1.905,-,-"
"'[10:51:34.024]',0.375,-,0.315,0.660,1.000,1.787,-,-"
"'[10:51:34.032]',0.380,-,0.330,0.660,1.000,1.712,-,-"
"'[10:51:34.040]',0.360,-,0.350,0.670,1.000,1.660,-,-"
"'[10:51:34.048]',0.355,-,0.375,0.685,1.000,1.622,-,-"
"'[10:51:34.056]',0.340,-,0.420,0.710,1.000,1.591,-,-"
"'[10:51:34.064]',0.310,-,0.465,0.740,1.000,1.566,-,-"
"'[10:51:34.072]',0.285,-,0.500,0.760,1.000,1.543,-,-"
"'[10:51:34.080]',0.270,-,0.520,0.775,1.000,1.525,-,-"
"'[10:51:34.088]',0.260,-,0.530,0.770,1.000,1.509,-,-"
"'[10:51:34.096]',0.230,-,0.540,0.785,1.000,1.493,-,-"
"'[10:51:34.104]',0.220,-,0.555,0.805,1.000,1.474,-,-"
"'[10:51:34.112]',0.205,-,0.565,0.805,1.000,1.455,-,-"
"'[10:51:34.120]',0.145,-,0.615,0.815,1.000,1.435,-,-"
"'[10:51:34.128]',0.140,-,0.625,0.835,1.000,1.414,-,-"
"'[10:51:34.136]',0.109,-,0.645,0.820,1.000,1.394,-,-"
"'[10:51:34.144]',0.085,-,0.665,0.785,1.000,1.372,-,-"
"'[10:51:34.152]',0.060,-,0.675,0.765,1.000,1.351,-,-"
"'[10:51:34.160]',0.040,-,0.690,0.750,1.000,1.329,-,-"
"'[10:51:34.168]',0.044,-,0.685,0.755,1.000,1.308,-,-"
"'[10:51:34.176]',0.004,-,0.715,0.755,0.997,1.286,-,-"
"'[10:51:34.184]',0.010,-,0.710,0.755,0.993,1.270,-,-"
"'[10:51:34.192]',-0.005,-,0.715,0.760,0.962,1.254,-,-"
"'[10:51:34.200]',-0.021,-,0.745,0.785,0.931,1.236,-,-"
"'[10:51:34.208]',-0.055,-,0.800,0.865,0.901,1.216,-,-"
"'[10:51:34.216]',0.024,-,0.700,0.870,0.871,1.196,-,-"
"'[10:51:34.224]',0.240,-,0.415,0.655,0.841,1.176,-,-"
"'[10:51:34.232]',0.500,-,-0.045,0.300,0.811,1.156,-,-"
"'[10:51:34.240]',0.605,-,-0.205,0.155,0.781,1.137,-,-"
"'[10:51:34.248]',0.450,-,0.420,0.515,0.751,1.118,-,-"
"'[10:51:34.256]',0.235,-,0.930,0.835,0.724,1.100,-,-"
"'[10:51:34.264]',0.044,-,1.010,0.855,0.697,1.081,-,-"
"'[10:51:34.272]',-0.010,-,0.925,0.875,0.673,1.064,-,-"
"'[10:51:34.280]',0.010,-,0.815,0.855,0.649,1.054,-,-"
"'[10:51:34.288]',-0.000,-,0.775,0.830,0.625,1.051,-,-"
"'[10:51:34.296]',-0.015,-,0.770,0.835,0.602,1.056,-,-"
"'[10:51:34.304]',-0.010,-,0.755,0.830,0.577,1.075,-,-"
"'[10:51:34.312]',0.010,-,0.740,0.830,0.553,1.115,-,-"
"'[10:51:34.320]',0.024,-,0.710,0.815,0.527,1.179,-,-"
"'[10:51:34.328]',0.015,-,0.705,0.815,0.500,1.267,-,-"
"'[10:51:34.336]',0.040,-,0.690,0.805,0.473,1.377,-,-"
"'[10:51:34.344]',0.050,-,0.680,0.820,0.446,1.502,-,-"
"'[10:51:34.352]',0.060,-,0.665,0.825,0.419,1.635,-,-"
"'[10:51:34.360]',0.095,-,0.630,0.810,0.393,1.768,-,-"
"'[10:51:34.368]',0.080,-,0.635,0.805,0.366,1.894,-,-"
"'[10:51:34.376]',0.075,-,0.645,0.815,0.340,2.008,-,-"
"'[10:51:34.384]',0.105,-,0.605,0.805,0.310,2.096,-,-"
"'[10:51:34.392]',0.115,-,0.575,0.795,0.279,2.163,-,-"
"'[10:51:34.400]',0.125,-,0.560,0.805,0.245,2.225,-,-"
"'[10:51:34.408]',0.150,-,0.525,0.790,0.211,2.275,-,-"
"'[10:51:34.416]',0.150,-,0.510,0.790,0.180,2.312,-,-"
"'[10:51:34.424]',0.185,-,0.490,0.780,0.149,2.335,-,-"
"'[10:51:34.432]',0.205,-,0.495,0.785,0.120,2.346,-,-"
"'[10:51:34.440]',0.195,-,0.480,0.770,0.091,2.344,-,-"
"'[10:51:34.448]',0.195,-,0.505,0.770,0.061,2.331,-,-"
"'[10:51:34.456]',0.185,-,0.540,0.780,0.031,2.309,-,-"
"'[10:51:34.464]',0.150,-,0.580,0.780,0.015,2.276,-,-"
"'[10:51:34.472]',0.120,-,0.620,0.790,-0.000,2.235,-,-"
"'[10:51:34.480]',0.090,-,0.645,0.800,-0.000,2.192,-,-"
"'[10:51:34.488]',0.075,-,0.670,0.795,-0.000,2.148,-,-"
"'[10:51:34.496]',0.060,-,0.690,0.805,-0.000,2.097,-,-"
"'[10:51:34.504]',0.044,-,0.695,0.805,-0.000,2.042,-,-"
"'[10:51:34.512]',0.035,-,0.700,0.805,-0.000,1.987,-,-"
"'[10:51:34.520]',0.024,-,0.695,0.800,-0.000,1.935,-,-"
"'[10:51:34.528]',0.030,-,0.715,0.800,-0.000,1.885,-,-"
"'[10:51:34.536]',0.040,-,0.695,0.795,-0.000,1.840,-,-"
"'[10:51:34.544]',0.030,-,0.700,0.790,-0.000,1.802,-,-"
"'[10:51:34.552]',0.020,-,0.715,0.800,-0.000,1.769,-,-"
"'[10:51:34.560]',0.035,-,0.705,0.790,-0.000,1.742,-,-"
"'[10:51:34.568]',0.020,-,0.720,0.800,-0.000,1.719,-,-"
"'[10:51:34.576]',0.030,-,0.705,0.795,-0.000,1.702,-,-"
"'[10:51:34.584]',0.024,-,0.710,0.785,-0.000,1.688,-,-"
"'[10:51:34.592]',0.015,-,0.705,0.780,-0.000,1.676,-,-"
"'[10:51:34.600]',0.030,-,0.710,0.780,-0.000,1.665,-,-"
"'[10:51:34.608]',0.030,-,0.715,0.785,-0.000,1.651,-,-"
"'[10:51:34.616]',0.035,-,0.715,0.770,-0.000,1.635,-,-"
"'[10:51:34.624]',0.050,-,0.705,0.760,-0.000,1.619,-,-"
"'[10:51:34.632]',0.055,-,0.695,0.755,-0.000,1.601,-,-"
"'[10:51:34.640]',0.085,-,0.680,0.735,-0.000,1.582,-,-"
"'[10:51:34.648]',0.115,-,0.670,0.725,-0.000,1.560,-,-"
"'[10:51:34.656]',0.120,-,0.675,0.720,-0.000,1.539,-,-"
"'[10:51:34.664]',0.100,-,0.675,0.730,-0.000,1.516,-,-"
"'[10:51:34.672]',0.080,-,0.690,0.730,-0.000,1.492,-,-"
"'[10:51:34.680]',0.050,-,0.710,0.745,-0.000,1.471,-,-"
"'[10:51:34.688]',0.030,-,0.720,0.755,-0.000,1.452,-,-"
"'[10:51:34.696]',0.050,-,0.710,0.740,-0.000,1.430,-,-"
"'[10:51:34.704]',0.035,-,0.715,0.770,-0.000,1.410,-,-"
"'[10:51:34.712]',0.035,-,0.720,0.785,-0.000,1.394,-,-"
"'[10:51:34.720]',0.020,-,0.740,0.805,-0.000,1.386,-,-"
"'[10:51:34.728]',0.055,-,0.715,0.800,-0.000,1.389,-,-"
"'[10:51:34.736]',0.050,-,0.705,0.805,-0.000,1.406,-,-"
"'[10:51:34.744]',0.085,-,0.680,0.765,-0.000,1.439,-,-"
"'[10:51:34.752]',0.080,-,0.670,0.735,-0.000,1.489,-,-"
"'[10:51:34.760]',0.080,-,0.670,0.705,-0.000,1.553,-,-"
"'[10:51:34.768]',0.050,-,0.695,0.700,-0.000,1.629,-,-"
"'[10:51:34.776]',0.035,-,0.715,0.720,-0.000,1.712,-,-"
"'[10:51:34.784]',0.050,-,0.720,0.725,-0.000,1.785,-,-"
"'[10:51:34.792]',0.055,-,0.740,0.715,-0.000,1.852,-,-"
"'[10:51:34.800]',0.010,-,0.755,0.730,-0.000,1.925,-,-"
"'[10:51:34.808]',0.004,-,0.745,0.735,-0.000,1.993,-,-"
"'[10:51:34.816]',-0.000,-,0.765,0.735,-0.000,2.053,-,-"
"'[10:51:34.824]',-0.010,-,0.770,0.740,-0.000,2.102,-,-"
"'[10:51:34.832]',-0.005,-,0.765,0.760,-0.000,2.139,-,-"
"'[10:51:34.840]',-0.070,-,0.825,0.825,-0.000,2.163,-,-"
"'[10:51:34.848]',-0.041,-,0.840,0.850,-0.000,2.175,-,-"
"'[10:51:34.856]',0.020,-,0.670,0.775,-0.000,2.174,-,-"
"'[10:51:34.864]',0.270,-,0.260,0.510,-0.000,2.160,-,-"
"'[10:51:34.872]',0.475,-,-0.130,0.195,-0.000,2.136,-,-"
"'[10:51:34.880]',0.550,-,-0.151,0.150,-0.000,2.107,-,-"
"'[10:51:34.888]',0.380,-,0.715,0.625,-0.000,2.071,-,-"
"'[10:51:34.896]',0.305,-,0.905,0.770,-0.000,2.027,-,-"
"'[10:51:34.904]',0.085,-,0.976,0.805,-0.000,1.978,-,-"
"'[10:51:34.912]',-0.021,-,0.925,0.830,-0.000,1.924,-,-"
"'[10:51:34.920]',-0.041,-,0.860,0.810,-0.000,1.870,-,-"
"'[10:51:34.928]',-0.050,-,0.820,0.775,-0.000,1.816,-,-"
"'[10:51:34.936]',-0.081,-,0.810,0.790,-0.000,1.764,-,-"
"'[10:51:34.944]',-0.086,-,0.815,0.795,-0.000,1.717,-,-"
"'[10:51:34.952]',-0.050,-,0.785,0.770,-0.000,1.674,-,-"
"'[10:51:34.960]',-0.095,-,0.810,0.805,-0.000,1.634,-,-"
"'[10:51:34.968]',-0.086,-,0.795,0.785,-0.000,1.600,-,-"
"'[10:51:34.976]',-0.055,-,0.765,0.765,-0.000,1.574,-,-"
"'[10:51:34.984]',-0.065,-,0.775,0.780,-0.000,1.553,-,-"
"'[10:51:34.992]',-0.030,-,0.745,0.770,-0.000,1.533,-,-"
"'[10:51:35.000]',-0.035,-,0.730,0.765,-0.000,1.513,-,-"
